ccommon.c	261	true	2020-07-24 23:32:22	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:32:28	成功上传数据
ccommon.c	261	true	2020-07-24 23:33:00	退出系统
ccommon.c	261	false	2020-07-24 23:33:01	连接失败
ccommon.c	261	true	2020-07-24 23:33:04	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:33:04	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:33:12	成功上传数据
ccommon.c	261	true	2020-07-24 23:33:50	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:33:50	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:34:01	成功上传数据
ccommon.c	261	true	2020-07-24 23:34:02	退出系统
ccommon.c	261	true	2020-07-24 23:34:21	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:34:21	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:34:26	成功上传数据
ccommon.c	261	true	2020-07-24 23:34:29	退出系统
ccommon.c	261	true	2020-07-24 23:36:06	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:36:06	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:36:13	成功上传数据
ccommon.c	261	true	2020-07-24 23:36:24	退出系统
ccommon.c	261	true	2020-07-24 23:36:24	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:36:24	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:36:39	成功上传数据
ccommon.c	261	true	2020-07-24 23:36:40	退出系统
ccommon.c	261	true	2020-07-25 12:41:26	已经连接上服务器
ccommon.c	261	true	2020-07-25 12:41:26	接收学生管理结构
ccommon.c	261	true	2020-07-25 12:42:53	已经连接上服务器
ccommon.c	261	true	2020-07-25 12:42:53	接收学生管理结构
ccommon.c	261	true	2020-07-25 12:43:06	退出系统
ccommon.c	261	true	2020-07-25 12:44:56	已经连接上服务器
ccommon.c	261	true	2020-07-25 12:44:56	接收学生管理结构
ccommon.c	261	true	2020-07-25 12:45:02	成功上传数据
ccommon.c	261	true	2020-07-25 12:45:03	退出系统
ccommon.c	261	true	2020-07-25 13:08:28	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:08:28	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:09:00	退出系统
ccommon.c	261	true	2020-07-25 13:09:03	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:09:03	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:09:17	退出系统
ccommon.c	261	true	2020-07-25 13:09:18	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:09:18	接收学生管理结构
ccommon.c	261	false	2020-07-25 13:09:47	连接失败
ccommon.c	261	true	2020-07-25 13:11:10	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:11:10	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:12:03	成功上传数据
ccommon.c	261	true	2020-07-25 13:12:04	退出系统
ccommon.c	261	true	2020-07-25 13:15:28	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:15:28	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:18:05	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:18:05	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:18:11	成功上传数据
ccommon.c	261	true	2020-07-25 13:18:12	退出系统
ccommon.c	261	true	2020-07-25 13:18:17	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:18:17	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:19:45	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:19:45	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:20:00	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:20:00	接收学生管理结构
ccommon.c	261	false	2020-07-25 13:20:05	连接失败
ccommon.c	261	false	2020-07-25 13:20:55	连接失败
ccommon.c	261	false	2020-07-25 13:21:05	连接失败
ccommon.c	261	true	2020-07-25 13:21:19	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:21:19	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:21:22	退出系统
ccommon.c	261	true	2020-07-25 13:21:24	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:21:24	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:21:25	退出系统
ccommon.c	261	true	2020-07-25 13:21:28	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:21:28	接收学生管理结构
ccommon.c	261	false	2020-07-25 13:22:27	连接失败
ccommon.c	261	true	2020-07-25 13:22:43	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:22:43	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:26:12	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:26:12	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:26:14	退出系统
ccommon.c	261	true	2020-07-25 13:26:15	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:26:15	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:27:54	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:27:54	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:28:07	关闭套接字
ccommon.c	261	true	2020-07-25 13:30:28	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:30:28	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:30:37	关闭套接字
ccommon.c	261	true	2020-07-25 13:30:37	开始释放学生信息
ccommon.c	261	true	2020-07-25 13:32:22	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:32:22	接收学生管理结构
ccommon.c	261	true	2020-07-25 13:32:31	成功上传数据
ccommon.c	261	true	2020-07-25 13:32:32	关闭套接字
ccommon.c	261	true	2020-07-25 13:32:36	已经连接上服务器
ccommon.c	261	true	2020-07-25 13:32:36	接收学生管理结构
